work_id,utilisation_ratio,days_to_first_payment,num_payments,avg_payment_size_lakh,round_number_payment_ratio,vendor_concentration_ratio,uc_submission_lag_days,fy_end_disbursal_ratio,cost_revision_count,payment_interval_cv,is_seeded_anomaly
MPLAD-FIN-401000,0.826,55.6671,7.0,2.853,0.0243,0.2515,73.082,0.283,1.0,0.1528,0
MPLAD-FIN-401001,0.6303,56.4828,6.0,1.086,0.1301,0.4459,58.938,0.2939,0.0,0.1631,0
MPLAD-FIN-401002,0.8455,36.2088,6.0,2.7029,0.154,0.0756,37.6892,0.1356,0.0,0.0881,0
MPLAD-FIN-401003,1.043,32.9761,8.0,1.7207,0.1593,0.378,22.0742,0.4171,1.0,0.1624,0
MPLAD-FIN-401004,0.885,28.9271,6.0,4.6972,0.1835,0.0548,27.1144,0.184,1.0,0.0777,0
MPLAD-FIN-401005,0.8869,10.1512,6.0,3.8088,0.2602,0.0767,29.8534,0.1427,1.0,1.1159,0
MPLAD-FIN-401006,0.82,35.4999,6.0,8.4962,0.0333,0.4431,16.1375,0.0705,0.0,0.1834,0
MPLAD-FIN-401007,0.8723,22.9863,4.0,0.3363,0.1295,0.3117,73.0225,0.0368,0.0,0.294,0
MPLAD-FIN-401008,0.7408,26.1842,8.0,1.1547,0.1734,0.1319,54.8247,0.331,1.0,0.157,0
MPLAD-FIN-401009,0.8901,51.433,6.0,5.4664,0.0332,0.4213,21.273,0.0719,0.0,0.3258,0
MPLAD-FIN-401010,0.8948,35.5769,4.0,1.0845,0.068,0.0626,48.7291,0.1418,0.0,0.5931,0
MPLAD-FIN-401011,0.9787,47.4109,5.0,4.419,0.0562,0.1367,47.5374,0.0585,1.0,0.8829,0
MPLAD-FIN-401012,1.0329,17.3833,4.0,3.087,0.1238,0.2217,15.028,0.2269,0.0,0.0592,0
MPLAD-FIN-401013,0.9557,45.619,6.0,3.1464,0.0538,0.4375,29.7786,0.4891,0.0,0.794,0
MPLAD-FIN-401014,0.8451,40.4725,2.0,8.4683,0.2468,0.0775,31.5669,0.2003,0.0,0.9978,0
MPLAD-FIN-401015,0.8827,37.1913,4.0,3.1213,0.1166,0.043,48.8569,0.2341,0.0,0.4547,0
MPLAD-FIN-401016,1.0349,28.1031,5.0,0.2879,0.1943,0.1194,22.7223,0.3676,0.0,0.2262,0
MPLAD-FIN-401017,0.9216,12.4028,4.0,2.105,0.0734,0.1584,35.3411,0.3294,0.0,0.9273,0
MPLAD-FIN-401018,0.7046,27.927,3.0,1.5498,0.3037,0.3628,39.3689,0.2471,1.0,0.0875,0
MPLAD-FIN-401019,0.907,55.1893,6.0,2.6978,0.0392,0.5566,33.3128,0.223,0.0,0.6826,0
MPLAD-FIN-401020,0.9864,69.6692,5.0,3.1213,0.048,0.3783,55.2621,0.3998,0.0,0.3458,0
MPLAD-FIN-401021,0.9594,9.9618,2.0,24.1054,0.713,0.861,398.5029,0.7749,4.0,1.0434,1
MPLAD-FIN-401022,0.8485,8.0458,2.0,5.143,0.127,0.1238,77.9282,0.3171,0.0,0.3226,0
MPLAD-FIN-401023,0.9353,53.6253,4.0,2.954,0.0515,0.0843,17.1492,0.4178,0.0,0.2655,0
MPLAD-FIN-401024,0.8051,26.939,4.0,1.555,0.1072,0.0641,64.1701,0.1633,0.0,0.5478,0
MPLAD-FIN-401025,0.811,13.6461,2.0,3.6774,0.2125,0.4525,38.431,0.1305,0.0,0.1839,0
MPLAD-FIN-401026,0.8974,33.0702,3.0,2.9861,0.2726,0.077,10.1566,0.2673,1.0,0.3932,0
MPLAD-FIN-401027,0.8501,80.0653,7.0,2.7904,0.0158,0.3524,17.0818,0.0745,0.0,0.025,0
MPLAD-FIN-401028,0.9171,35.7383,3.0,4.0657,0.0539,0.5002,14.9936,0.0297,0.0,0.1807,0
MPLAD-FIN-401029,0.948,12.1099,2.0,2.4805,0.1137,0.2909,68.1933,0.3591,0.0,0.1344,0
MPLAD-FIN-401030,0.9136,40.3359,5.0,3.4108,0.15,0.2423,18.914,0.1535,0.0,0.6894,0
MPLAD-FIN-401031,0.8531,41.3346,2.0,6.2046,0.0469,0.3538,79.911,0.148,1.0,0.4837,0
MPLAD-FIN-401032,0.7598,51.4255,6.0,1.3494,0.0611,0.065,20.875,0.3927,1.0,0.1207,0
MPLAD-FIN-401033,0.9643,27.9664,7.0,1.4695,0.1095,0.5282,76.9332,0.104,0.0,0.1285,0
MPLAD-FIN-401034,0.7687,5.4009,4.0,1.3572,0.0632,0.0494,58.0973,0.0626,0.0,0.7973,0
MPLAD-FIN-401035,0.6562,48.386,4.0,2.3944,0.3688,0.3198,77.9574,0.1093,1.0,1.0539,0
MPLAD-FIN-401036,0.8972,34.1886,6.0,1.3381,0.1438,0.3303,54.1783,0.4619,1.0,0.0974,0
MPLAD-FIN-401037,1.05,29.1947,2.0,2.0397,0.1888,0.2382,10.3302,0.3249,0.0,0.4288,0
MPLAD-FIN-401038,0.8573,46.6387,6.0,3.3998,0.0417,0.1395,26.8218,0.1781,0.0,0.8517,0
MPLAD-FIN-401039,0.8137,29.0955,4.0,2.7716,0.3388,0.0955,30.2392,0.0609,0.0,0.5178,0
MPLAD-FIN-401040,0.9652,54.7068,6.0,2.0321,0.0543,0.3528,28.8915,0.2292,1.0,0.0851,0
MPLAD-FIN-401041,0.9858,18.1089,2.0,4.3984,0.1533,0.3063,66.9066,0.1095,2.0,0.8334,0
MPLAD-FIN-401042,0.6346,59.8894,6.0,3.7258,0.2666,0.1776,25.2895,0.0425,1.0,0.6439,0
MPLAD-FIN-401043,0.8976,19.2106,5.0,3.9375,0.2892,0.2324,44.4969,0.0431,2.0,0.2578,0
MPLAD-FIN-401044,0.7602,13.3588,4.0,1.236,0.0152,0.3044,9.2871,0.1568,0.0,0.2821,0
MPLAD-FIN-401045,0.7101,53.6167,8.0,8.4554,0.1245,0.4055,16.1827,0.2316,0.0,0.293,0
MPLAD-FIN-401046,0.6833,52.9758,4.0,9.4098,0.177,0.3346,24.3689,0.1745,0.0,0.1732,0
MPLAD-FIN-401047,1.0194,53.9573,7.0,4.1995,0.3241,0.3586,98.771,0.336,0.0,0.6776,0
MPLAD-FIN-401048,1.0026,67.8973,6.0,4.8024,0.1982,0.1948,107.7268,0.1348,0.0,0.8332,0
MPLAD-FIN-401049,0.787,17.9857,5.0,4.7238,0.162,0.1854,84.9424,0.2307,0.0,0.1409,0
MPLAD-FIN-401050,0.8638,17.1246,3.0,1.6418,0.0231,0.261,38.3692,0.1238,0.0,0.2021,0
MPLAD-FIN-401051,0.8188,12.8214,7.0,2.8673,0.1355,0.0758,101.5971,0.1398,0.0,0.4419,0
MPLAD-FIN-401052,0.9595,25.5053,6.0,5.1689,0.2111,0.1242,71.3073,0.2617,0.0,0.1637,0
MPLAD-FIN-401053,0.9098,37.0487,5.0,0.7382,0.0165,0.4456,11.6853,0.2493,0.0,0.2591,0
MPLAD-FIN-401054,0.8794,39.7314,4.0,1.4981,0.093,0.2838,14.4253,0.2042,0.0,0.4349,0
MPLAD-FIN-401055,0.7546,50.2768,3.0,2.027,0.2141,0.0425,44.9282,0.0807,0.0,0.424,0
MPLAD-FIN-401056,0.8697,31.5739,2.0,3.3466,0.3444,0.4553,15.3324,0.0848,0.0,0.5824,0
MPLAD-FIN-401057,0.9798,44.2002,2.0,4.4894,0.063,0.1229,15.0232,0.3277,1.0,0.8273,0
MPLAD-FIN-401058,0.8603,59.5019,8.0,3.698,0.0563,0.3428,20.2514,0.2899,2.0,0.2479,0
MPLAD-FIN-401059,0.8453,43.3897,8.0,3.7141,0.0083,0.2865,33.4992,0.1365,0.0,0.7127,0
MPLAD-FIN-401060,0.8637,81.283,3.0,2.1871,0.1098,0.3873,15.0401,0.0704,0.0,0.5805,0
MPLAD-FIN-401061,0.8004,53.2482,7.0,3.4129,0.1909,0.2742,52.8351,0.0477,0.0,0.1108,0
MPLAD-FIN-401062,0.7497,40.7682,6.0,5.5764,0.0733,0.3328,57.6605,0.2767,0.0,0.9052,0
MPLAD-FIN-401063,1.05,54.6686,5.0,5.7659,0.0106,0.0399,61.9529,0.0514,0.0,0.4226,0
MPLAD-FIN-401064,1.0866,12.6923,1.0,22.7744,0.7339,0.9034,498.3193,0.9671,1.0,1.2304,1
MPLAD-FIN-401065,0.8591,36.0681,5.0,2.6313,0.008,0.0463,52.9878,0.2049,0.0,0.3366,0
MPLAD-FIN-401066,0.8798,68.2621,7.0,1.9679,0.1669,0.4605,115.3493,0.2169,1.0,1.834,0
MPLAD-FIN-401067,0.9619,66.1846,6.0,2.9842,0.217,0.2057,18.4473,0.344,1.0,0.3059,0
MPLAD-FIN-401068,0.8502,27.3782,3.0,4.9583,0.2879,0.6584,26.3395,0.0806,0.0,0.1653,0
MPLAD-FIN-401069,0.8408,7.4851,6.0,3.8027,0.0809,0.108,66.0273,0.3197,0.0,0.4212,0
MPLAD-FIN-401070,0.8401,33.7587,2.0,1.608,0.0429,0.5158,50.5803,0.1859,0.0,0.1479,0
MPLAD-FIN-401071,0.9681,82.2264,2.0,6.0056,0.298,0.2307,29.0052,0.3742,0.0,0.1424,0
MPLAD-FIN-401072,0.8185,29.1768,3.0,4.5999,0.1411,0.3911,24.4586,0.6148,0.0,0.5784,0
MPLAD-FIN-401073,0.8401,16.5866,5.0,3.395,0.0623,0.2189,19.8998,0.2509,0.0,0.9278,0
MPLAD-FIN-401074,0.8557,7.1059,4.0,2.5352,0.2718,0.1123,26.2636,0.2569,1.0,0.8483,0
MPLAD-FIN-401075,0.8815,53.3048,8.0,14.116,0.0294,0.1152,32.9989,0.3064,0.0,0.5181,0
MPLAD-FIN-401076,0.9835,24.2648,8.0,2.834,0.0925,0.1972,38.8775,0.0696,0.0,0.2648,0
MPLAD-FIN-401077,0.9697,22.6146,5.0,0.4724,0.1464,0.0405,3.8068,0.1396,0.0,0.4826,0
MPLAD-FIN-401078,0.8949,20.875,8.0,6.0023,0.0268,0.2353,42.2158,0.0841,0.0,0.6078,0
MPLAD-FIN-401079,0.9589,38.0539,3.0,1.7427,0.2629,0.1066,29.3487,0.2651,0.0,0.0257,0
MPLAD-FIN-401080,0.7638,6.7788,5.0,5.623,0.1068,0.2823,45.0941,0.044,0.0,0.6362,0
MPLAD-FIN-401081,1.0005,34.884,3.0,2.9959,0.054,0.3565,64.8834,0.0465,0.0,0.7347,0
MPLAD-FIN-401082,0.8013,71.4792,8.0,0.6828,0.2038,0.1044,55.6961,0.3682,1.0,0.5072,0
MPLAD-FIN-401083,0.8126,17.3597,6.0,17.0989,0.0788,0.439,59.8662,0.1697,1.0,0.4534,0
MPLAD-FIN-401084,1.1699,26.5554,1.0,26.2957,0.8321,0.8781,250.5079,0.7705,3.0,2.1257,1
MPLAD-FIN-401085,0.9211,73.843,7.0,0.5005,0.1707,0.2173,16.9162,0.0287,0.0,0.8104,0
MPLAD-FIN-401086,0.8016,24.855,2.0,7.0324,0.3657,0.0482,41.5351,0.2978,0.0,0.2875,0
MPLAD-FIN-401087,0.9698,9.5867,8.0,0.7923,0.0108,0.2473,26.0415,0.346,1.0,0.2677,0
MPLAD-FIN-401088,0.8581,22.9073,3.0,3.3862,0.1019,0.1585,14.6298,0.2918,0.0,0.0896,0
MPLAD-FIN-401089,1.1778,10.3527,1.0,12.8344,0.3607,0.8638,370.2434,0.8501,1.0,3.3688,1
MPLAD-FIN-401090,1.05,28.957,7.0,6.5693,0.1245,0.1769,14.5098,0.1105,0.0,0.2952,0
MPLAD-FIN-401091,0.7147,12.2645,5.0,3.4568,0.1661,0.2923,29.7056,0.2169,0.0,0.6466,0
MPLAD-FIN-401092,0.9394,8.048,2.0,32.3598,0.9536,0.939,146.8715,0.7077,3.0,3.4552,1
MPLAD-FIN-401093,1.05,38.8485,2.0,0.4809,0.2032,0.1786,29.1062,0.0657,0.0,0.9442,0
MPLAD-FIN-401094,0.6774,7.4924,2.0,3.4646,0.0492,0.1894,78.5037,0.2073,0.0,0.3619,0
MPLAD-FIN-401095,0.8678,41.9645,7.0,0.4089,0.1699,0.0944,75.0472,0.1524,0.0,0.0806,0
MPLAD-FIN-401096,0.8618,27.0507,5.0,2.4118,0.1411,0.2933,8.6404,0.1743,0.0,0.2396,0
MPLAD-FIN-401097,0.8949,9.1344,5.0,5.443,0.1757,0.269,51.418,0.4225,0.0,0.2103,0
MPLAD-FIN-401098,0.8848,48.6307,4.0,0.9637,0.0588,0.3598,105.816,0.725,0.0,0.2742,0
MPLAD-FIN-401099,0.8471,8.1809,6.0,1.8578,0.5523,0.3917,4.8512,0.2109,1.0,0.3516,0
MPLAD-FIN-401100,0.7902,53.6999,8.0,8.2336,0.2494,0.1407,54.2479,0.1235,0.0,0.2254,0
MPLAD-FIN-401101,0.7743,24.7423,8.0,3.1372,0.0786,0.3123,32.3197,0.2032,0.0,0.0859,0
MPLAD-FIN-401102,1.05,76.5963,6.0,0.5913,0.2211,0.2208,12.9606,0.1295,0.0,0.5691,0
MPLAD-FIN-401103,0.9434,12.5287,7.0,3.5885,0.0201,0.3541,28.7228,0.1107,0.0,0.2914,0
MPLAD-FIN-401104,0.8467,30.0608,6.0,13.3043,0.0442,0.2649,66.9688,0.207,1.0,0.308,0
MPLAD-FIN-401105,0.7629,20.4745,8.0,3.0828,0.1009,0.2271,8.4597,0.1448,1.0,0.3359,0
MPLAD-FIN-401106,0.9776,28.2915,7.0,1.1152,0.3113,0.1351,9.3346,0.2627,1.0,0.2437,0
MPLAD-FIN-401107,0.9097,23.3308,5.0,6.145,0.0337,0.2031,6.1391,0.188,0.0,0.3495,0
MPLAD-FIN-401108,0.9265,31.9137,4.0,9.3884,0.1061,0.0863,22.8134,0.0529,0.0,1.2168,0
MPLAD-FIN-401109,0.987,29.1685,3.0,4.8355,0.199,0.1911,13.8138,0.228,1.0,0.5908,0
MPLAD-FIN-401110,0.9693,24.9882,5.0,6.3411,0.1184,0.1924,38.9491,0.3463,0.0,0.1259,0
MPLAD-FIN-401111,0.9042,44.7943,8.0,2.1002,0.0642,0.713,21.0671,0.0752,0.0,0.7652,0
MPLAD-FIN-401112,0.9789,10.2482,3.0,0.8014,0.1917,0.5912,71.7353,0.2145,0.0,0.1159,0
MPLAD-FIN-401113,0.8502,24.6801,8.0,0.3245,0.0339,0.2788,22.7563,0.2214,0.0,0.0712,0
MPLAD-FIN-401114,0.7013,37.7612,4.0,1.4601,0.0068,0.231,48.8316,0.3066,0.0,0.6828,0
MPLAD-FIN-401115,1.0353,23.7045,3.0,4.6862,0.2739,0.1843,27.7389,0.4106,0.0,0.2624,0
MPLAD-FIN-401116,0.7605,29.576,3.0,1.5696,0.121,0.1318,37.6336,0.4571,0.0,1.0878,0
MPLAD-FIN-401117,0.6918,48.4449,2.0,7.0412,0.1565,0.0678,28.5075,0.1163,0.0,0.0242,0
MPLAD-FIN-401118,0.9277,25.7929,8.0,5.1544,0.1642,0.3205,81.079,0.1023,1.0,0.3256,0
MPLAD-FIN-401119,0.8392,31.7139,3.0,3.5859,0.2046,0.3343,44.7399,0.3308,0.0,0.6637,0
MPLAD-FIN-401120,0.8313,35.1791,2.0,2.224,0.1319,0.1914,23.5193,0.1013,0.0,0.331,0
MPLAD-FIN-401121,1.05,118.3199,6.0,7.5612,0.1203,0.3464,35.7952,0.1264,0.0,0.6137,0
MPLAD-FIN-401122,0.8942,17.109,7.0,3.8457,0.1331,0.0516,28.547,0.0359,1.0,0.3378,0
MPLAD-FIN-401123,0.7351,22.6738,3.0,3.7511,0.0256,0.3568,52.7325,0.4037,0.0,0.5623,0
MPLAD-FIN-401124,0.9441,30.6703,4.0,8.0222,0.5431,0.1174,37.103,0.2013,0.0,0.2212,0
MPLAD-FIN-401125,0.9259,40.3296,2.0,7.3015,0.0799,0.6846,60.3588,0.0273,0.0,0.2021,0
MPLAD-FIN-401126,0.6328,8.3371,6.0,5.7689,0.2778,0.1796,22.27,0.2009,0.0,0.2904,0
MPLAD-FIN-401127,0.9033,41.4326,3.0,9.0054,0.1375,0.1108,18.8487,0.3888,0.0,0.2965,0
MPLAD-FIN-401128,0.6853,27.3939,8.0,3.4706,0.1017,0.3936,9.2628,0.1419,1.0,0.7749,0
MPLAD-FIN-401129,0.8309,54.6525,8.0,3.0593,0.0821,0.2726,26.1874,0.0905,0.0,0.0311,0
MPLAD-FIN-401130,1.0397,27.4111,8.0,5.4555,0.2211,0.2585,31.5446,0.232,0.0,0.2353,0
MPLAD-FIN-401131,0.8472,42.5537,4.0,2.0417,0.1416,0.1092,51.6018,0.219,0.0,0.7588,0
MPLAD-FIN-401132,0.8508,32.2379,8.0,6.1005,0.0776,0.2891,20.8087,0.1066,0.0,0.8457,0
MPLAD-FIN-401133,0.8123,9.1334,4.0,2.7213,0.1189,0.0814,48.7226,0.3643,0.0,0.5058,0
MPLAD-FIN-401134,1.2254,2.0952,1.0,42.0103,0.9397,0.6612,154.5973,0.9614,4.0,4.3657,1
MPLAD-FIN-401135,0.6117,35.7231,3.0,1.8202,0.0438,0.5003,28.8789,0.1375,1.0,0.1998,0
MPLAD-FIN-401136,0.875,33.9824,7.0,3.4671,0.1008,0.3022,48.7243,0.247,1.0,1.0693,0
MPLAD-FIN-401137,0.9501,57.6865,6.0,1.7903,0.2772,0.2788,73.3781,0.1353,0.0,0.1209,0
MPLAD-FIN-401138,1.0152,8.7079,2.0,2.1635,0.2023,0.4238,14.5081,0.1831,0.0,0.2842,0
MPLAD-FIN-401139,0.7352,29.1048,6.0,4.9152,0.1319,0.1299,49.5524,0.2145,1.0,0.6073,0
MPLAD-FIN-401140,0.8849,40.1381,5.0,1.9673,0.2258,0.0909,43.8499,0.0658,0.0,0.1028,0
MPLAD-FIN-401141,0.6969,26.1962,4.0,1.6754,0.1912,0.1832,79.2136,0.039,1.0,0.1151,0
MPLAD-FIN-401142,0.8181,6.7524,5.0,2.9119,0.2256,0.356,31.2441,0.2823,1.0,0.2537,0
MPLAD-FIN-401143,0.8735,16.878,5.0,2.2508,0.0712,0.2254,33.2879,0.3672,1.0,0.5301,0
MPLAD-FIN-401144,1.0483,10.3493,6.0,2.521,0.1963,0.0699,82.027,0.3169,0.0,0.2251,0
MPLAD-FIN-401145,0.93,23.7645,2.0,2.3133,0.3738,0.2655,31.0553,0.3897,0.0,0.892,0
MPLAD-FIN-401146,0.8044,49.9176,8.0,1.7866,0.1216,0.3885,50.2164,0.5806,0.0,0.1972,0
MPLAD-FIN-401147,0.8845,10.6447,3.0,3.5465,0.092,0.1106,34.8583,0.4408,0.0,0.1519,0
MPLAD-FIN-401148,1.0152,18.6697,6.0,7.6757,0.1096,0.1731,7.5386,0.2806,1.0,0.21,0
MPLAD-FIN-401149,0.7676,10.4916,3.0,11.9679,0.0248,0.2182,45.3364,0.104,0.0,0.5978,0
MPLAD-FIN-401150,1.0212,17.3175,7.0,1.9913,0.2497,0.2124,20.3013,0.3938,1.0,0.3515,0
MPLAD-FIN-401151,0.6531,61.6743,6.0,0.8772,0.0729,0.0173,58.1249,0.104,0.0,0.1362,0
MPLAD-FIN-401152,0.8757,26.9174,8.0,1.9967,0.374,0.5352,14.6628,0.3516,1.0,0.8287,0
MPLAD-FIN-401153,0.9807,39.4908,2.0,4.1137,0.1723,0.1338,73.8013,0.2376,2.0,0.4207,0
MPLAD-FIN-401154,1.0015,25.6242,7.0,5.5547,0.0542,0.0921,5.6208,0.1734,0.0,0.2429,0
MPLAD-FIN-401155,1.0347,1.1668,2.0,42.2311,0.9034,0.8843,96.8903,0.9727,2.0,1.5307,1
MPLAD-FIN-401156,0.9391,21.1344,2.0,7.4162,0.0997,0.0232,68.826,0.3981,0.0,0.4328,0
MPLAD-FIN-401157,0.9928,8.1245,5.0,4.1976,0.1331,0.3284,74.2653,0.358,0.0,0.3476,0
MPLAD-FIN-401158,0.9116,52.3323,2.0,1.9153,0.1175,0.2047,73.8508,0.2226,1.0,0.9323,0
MPLAD-FIN-401159,0.9175,66.9094,6.0,4.1374,0.318,0.3325,10.2713,0.2039,0.0,0.3533,0
MPLAD-FIN-401160,0.8719,49.9468,5.0,3.9118,0.1279,0.2193,54.7666,0.1482,1.0,0.3382,0
MPLAD-FIN-401161,1.05,35.778,4.0,1.4073,0.1469,0.191,9.8055,0.1212,1.0,0.5609,0
MPLAD-FIN-401162,0.9769,31.2602,5.0,2.7298,0.0523,0.5753,65.9839,0.5875,0.0,0.3914,0
MPLAD-FIN-401163,0.6578,58.0372,3.0,2.9956,0.1654,0.2683,28.0289,0.2179,0.0,0.3625,0
MPLAD-FIN-401164,0.9629,8.3243,8.0,2.0013,0.3968,0.1308,39.0784,0.2143,0.0,0.1652,0
MPLAD-FIN-401165,0.7105,9.4493,4.0,5.978,0.105,0.1482,54.9818,0.4048,0.0,0.1707,0
MPLAD-FIN-401166,0.9271,17.6865,2.0,2.4885,0.1236,0.4661,57.6715,0.1518,1.0,0.2272,0
MPLAD-FIN-401167,0.8866,41.5049,4.0,2.5976,0.0407,0.3005,16.3468,0.3153,0.0,0.2825,0
MPLAD-FIN-401168,1.0587,2.1648,1.0,24.8309,0.8009,0.9768,229.4678,0.8381,4.0,4.2219,1
MPLAD-FIN-401169,0.8375,59.0636,4.0,2.3623,0.0107,0.2727,56.4353,0.03,0.0,0.6894,0
MPLAD-FIN-401170,1.0245,26.8459,4.0,8.0717,0.051,0.1633,135.075,0.0687,0.0,0.0343,0
MPLAD-FIN-401171,0.9372,38.2783,8.0,4.8536,0.0752,0.069,48.2349,0.0384,1.0,0.1927,0
MPLAD-FIN-401172,1.0588,4.3996,2.0,18.7353,0.5997,0.9782,231.555,0.9389,4.0,1.474,1
MPLAD-FIN-401173,1.3208,2.7286,2.0,52.6293,0.8138,0.7657,112.2381,0.8432,6.0,3.2689,1
MPLAD-FIN-401174,0.9934,57.0238,4.0,3.8033,0.1079,0.2325,20.7758,0.2521,2.0,0.3146,0
MPLAD-FIN-401175,0.8907,25.0802,5.0,2.5967,0.1566,0.321,34.6079,0.1951,3.0,0.468,0
MPLAD-FIN-401176,0.8907,35.6728,3.0,3.4856,0.0095,0.0962,19.4361,0.1942,1.0,0.1121,0
MPLAD-FIN-401177,0.9301,66.5241,6.0,6.651,0.1293,0.1029,50.4834,0.2613,0.0,0.3812,0
MPLAD-FIN-401178,0.9957,40.3113,5.0,3.2624,0.1782,0.1004,54.1318,0.0525,0.0,0.7044,0
MPLAD-FIN-401179,0.8848,28.6812,4.0,0.3107,0.3834,0.1594,75.9806,0.092,0.0,0.1917,0
MPLAD-FIN-401180,0.9291,10.3259,7.0,7.4491,0.297,0.3409,44.438,0.0783,0.0,0.2656,0
MPLAD-FIN-401181,0.8093,26.1352,8.0,2.2993,0.0218,0.0674,111.05,0.1781,0.0,0.1821,0
MPLAD-FIN-401182,0.7199,14.4824,2.0,2.6285,0.0725,0.1782,20.9545,0.2653,0.0,0.2665,0
MPLAD-FIN-401183,0.994,18.1772,2.0,3.0408,0.1616,0.5309,63.3703,0.1255,0.0,0.3503,0
MPLAD-FIN-401184,0.7344,19.7772,5.0,4.6519,0.2393,0.2602,32.138,0.4196,0.0,0.3844,0
MPLAD-FIN-401185,0.8069,50.6376,5.0,10.0072,0.0768,0.2473,19.2412,0.2173,0.0,1.1745,0
MPLAD-FIN-401186,0.8427,22.9912,6.0,7.4481,0.2115,0.0641,34.9824,0.4833,0.0,0.2446,0
MPLAD-FIN-401187,0.8315,17.5409,3.0,5.0044,0.2217,0.3888,33.5443,0.4639,2.0,0.8388,0
MPLAD-FIN-401188,0.8889,20.2915,5.0,4.1058,0.3415,0.0618,46.2285,0.2377,0.0,0.2516,0
MPLAD-FIN-401189,0.9508,11.1151,6.0,5.1713,0.1385,0.1087,22.7051,0.3197,1.0,1.1102,0
MPLAD-FIN-401190,0.8237,104.8343,7.0,11.0504,0.1753,0.1337,45.9712,0.2494,0.0,0.1591,0
MPLAD-FIN-401191,0.9584,52.0585,4.0,3.6742,0.0585,0.1732,41.4368,0.0706,2.0,0.3134,0
MPLAD-FIN-401192,0.8515,74.906,8.0,6.0498,0.0297,0.2286,19.0802,0.1779,1.0,0.106,0
MPLAD-FIN-401193,1.0616,4.7153,1.0,5.3444,0.9736,0.8523,160.6611,0.8955,3.0,2.7879,1
MPLAD-FIN-401194,0.7757,34.7674,8.0,4.1209,0.1155,0.1031,13.3155,0.442,0.0,0.7259,0
MPLAD-FIN-401195,1.0161,0.555,2.0,36.7294,0.9743,0.9722,249.1853,0.9776,4.0,2.8809,1
MPLAD-FIN-401196,0.7983,69.3959,3.0,0.3236,0.062,0.0132,63.3921,0.0823,0.0,0.1248,0
MPLAD-FIN-401197,0.9264,55.5306,4.0,8.3878,0.2269,0.2623,24.5614,0.0697,1.0,0.3655,0
MPLAD-FIN-401198,0.9043,19.3327,3.0,2.4508,0.0882,0.0983,51.3983,0.2322,1.0,0.9941,0
MPLAD-FIN-401199,0.938,7.6881,2.0,27.2601,0.39,0.8491,165.7388,0.9885,7.0,1.8306,1
MPLAD-FIN-401200,0.9562,40.0275,8.0,6.6572,0.0171,0.26,19.9054,0.1555,0.0,0.2039,0
MPLAD-FIN-401201,0.8913,29.6315,2.0,3.7059,0.2912,0.1342,25.2629,0.0375,0.0,0.938,0
MPLAD-FIN-401202,0.9642,33.1618,8.0,2.8728,0.0425,0.1241,38.6235,0.1728,0.0,0.729,0
MPLAD-FIN-401203,0.8503,68.389,4.0,4.6008,0.1117,0.0609,65.9873,0.0923,0.0,0.097,0
MPLAD-FIN-401204,0.8967,24.6204,5.0,3.8568,0.2758,0.1959,41.4514,0.5828,0.0,0.3386,0
MPLAD-FIN-401205,0.8549,43.3859,7.0,3.2818,0.1002,0.2765,23.6121,0.0432,0.0,0.1753,0
MPLAD-FIN-401206,0.8558,34.4667,7.0,3.5376,0.0505,0.2707,18.7263,0.3256,0.0,0.1836,0
MPLAD-FIN-401207,0.9987,73.9637,4.0,2.924,0.0295,0.3759,57.7983,0.3669,0.0,0.2047,0
MPLAD-FIN-401208,0.8354,54.5787,3.0,6.8143,0.0165,0.3958,63.4939,0.3337,0.0,0.2601,0
MPLAD-FIN-401209,0.7664,19.1517,6.0,6.4545,0.3246,0.1958,6.4344,0.2277,0.0,0.3473,0
MPLAD-FIN-401210,0.9974,91.1451,3.0,2.1664,0.0804,0.3178,54.0115,0.0944,2.0,0.4375,0
MPLAD-FIN-401211,0.9498,41.2778,3.0,4.0569,0.1308,0.1128,22.1572,0.2763,2.0,0.6178,0
MPLAD-FIN-401212,0.7697,31.9591,8.0,0.6972,0.11,0.2611,25.3358,0.2721,0.0,0.7281,0
MPLAD-FIN-401213,0.8691,13.9192,7.0,0.96,0.2615,0.5169,6.1498,0.3113,1.0,0.3566,0
MPLAD-FIN-401214,0.9051,37.065,2.0,3.308,0.1356,0.0712,40.226,0.2572,1.0,0.2012,0
MPLAD-FIN-401215,0.8961,95.6773,3.0,0.5748,0.0451,0.0879,26.1846,0.3859,0.0,1.0913,0
MPLAD-FIN-401216,0.9798,43.6551,5.0,9.523,0.028,0.3669,54.0126,0.0689,0.0,1.0122,0
MPLAD-FIN-401217,0.7481,59.252,5.0,1.6924,0.0858,0.4102,51.4112,0.3325,0.0,0.3383,0
MPLAD-FIN-401218,0.7593,38.6694,3.0,4.7018,0.1414,0.2111,106.5892,0.0552,0.0,0.3882,0
MPLAD-FIN-401219,0.8619,95.973,2.0,3.9044,0.4601,0.2554,72.7982,0.3186,0.0,0.2513,0
MPLAD-FIN-401220,0.6939,66.6671,3.0,8.3501,0.1671,0.3364,39.1331,0.4461,0.0,0.3549,0
MPLAD-FIN-401221,0.8657,23.9604,6.0,1.97,0.0013,0.1494,75.3977,0.15,0.0,0.2119,0
MPLAD-FIN-401222,0.9196,61.0355,4.0,3.2816,0.2041,0.2389,75.6476,0.2375,0.0,0.5808,0
